promedio,asistencia,reprobadas,semestre,ingreso_familiar,beca,trabaja,horas_trabajo,internet_casa,computadora_propia,deserto,probabilidad_desercion,riesgo
6.55,85,4,4,2782,1,1,27,1,0,0,0.85238194,1
9.39,74,5,8,24670,0,1,33,1,1,0,0.57229775,1
9.53,78,4,7,8167,0,0,0,1,0,0,0.37000793,0
8.44,77,0,6,2995,0,0,0,1,1,0,0.2687733,0
10.0,77,3,8,5513,0,1,24,0,0,1,0.37507647,0
5.82,72,0,7,9683,0,1,25,1,0,1,0.752994,1
4.35,73,1,4,8287,0,1,35,1,1,1,0.8687245,1
6.49,67,2,6,6273,0,0,0,1,1,0,0.7948102,1
5.85,82,1,8,11429,0,0,0,1,1,1,0.5669639,1
5.75,72,0,6,8924,0,0,0,0,0,0,0.7075865,1
6.4,73,2,9,2106,1,1,29,1,1,0,0.8371597,1
8.02,72,1,10,21733,1,0,0,1,0,0,0.36035547,0
9.06,98,5,10,5952,1,1,20,0,1,1,0.46909004,1
6.73,84,2,6,7920,0,0,0,0,1,1,0.55852616,1
8.52,84,2,6,8289,0,0,0,0,1,0,0.34296924,0
7.14,100,2,7,2895,0,0,0,0,1,0,0.65767014,1
7.42,69,2,7,2622,1,1,10,1,1,1,0.6940708,1
9.39,67,0,10,4688,0,0,0,1,1,0,0.20811366,0
7.22,77,1,7,9172,0,0,0,1,1,0,0.35768354,0
7.77,63,3,8,4427,0,1,25,1,1,1,0.71414715,1
7.5,83,2,10,30000,0,0,0,1,0,0,0.45361173,1
5.85,56,6,7,2830,0,0,0,0,0,1,0.91307956,1
8.58,73,1,9,6977,0,1,22,0,1,0,0.5556652,1
10.0,65,7,6,8616,1,0,0,1,1,0,0.38578823,0
7.27,67,3,6,10788,0,0,0,1,1,0,0.7117972,1
8.74,43,1,6,10201,0,1,31,0,1,0,0.5835861,1
9.39,62,2,4,7585,1,0,0,0,0,0,0.41427258,1
7.68,86,0,5,5247,1,1,35,1,0,1,0.6030154,1
7.61,89,1,10,13631,0,1,44,1,0,0,0.6859601,1
6.84,63,1,5,4610,0,1,49,1,0,1,0.8486767,1
5.34,47,2,5,7893,1,1,26,1,1,1,0.8295656,1
6.56,73,2,8,2337,0,0,0,0,1,0,0.84121484,1
8.24,92,6,7,5854,1,0,0,0,1,0,0.49697217,1
8.49,56,4,6,18924,0,0,0,1,1,0,0.44138563,1
5.87,86,2,5,7926,1,1,25,0,1,1,0.7861319,1
9.78,70,5,4,19458,1,1,41,1,1,1,0.65705574,1
4.7,82,2,4,7111,0,0,0,1,0,0,0.7762266,1
5.64,71,2,4,7519,0,1,39,0,0,1,0.8946879,1
7.53,61,2,5,7693,1,1,10,1,0,1,0.6245015,1
5.58,67,3,6,3030,0,0,0,1,1,1,0.8971808,1
6.71,75,0,6,9497,0,1,42,1,1,1,0.5655251,1
8.04,40,1,8,5182,0,1,26,1,0,0,0.5696514,1
5.67,94,1,9,4081,0,0,0,1,1,1,0.78316027,1
5.31,72,3,7,6834,0,1,31,1,0,1,0.9504826,1
8.25,68,2,5,2493,1,1,40,1,0,1,0.81921285,1
9.62,84,3,10,5196,1,1,38,1,1,1,0.5857833,1
7.16,69,2,4,19988,1,0,0,0,1,0,0.5787994,1
9.07,66,3,7,8249,0,1,40,1,1,1,0.744653,1
4.63,76,0,5,9235,1,1,29,0,1,0,0.82589597,1
6.05,82,1,7,6092,0,1,35,0,1,1,0.8326497,1
8.97,47,4,10,10702,0,0,0,1,1,0,0.5306368,1
8.19,74,3,4,7658,0,1,33,0,1,1,0.7425697,1
7.12,57,5,9,4875,1,1,19,1,1,0,0.79655975,1
5.51,71,0,4,8976,0,1,22,1,1,0,0.745744,1
4.53,54,2,8,19037,0,0,0,0,1,1,0.82156366,1
8.54,87,1,6,12232,0,1,44,1,0,1,0.52402586,1
8.62,76,2,6,27244,1,1,40,1,0,0,0.6174783,1
7.38,93,1,6,19229,0,1,26,0,0,1,0.44738737,1
8.06,73,2,10,3294,1,0,0,1,1,0,0.562499,1
7.1,60,1,6,29337,0,0,0,0,0,0,0.5336351,1
6.43,76,2,7,2300,1,1,30,1,1,1,0.8028609,1
6.18,59,4,7,10388,0,0,0,1,0,0,0.81541127,1
6.25,63,5,6,9792,0,0,0,1,1,1,0.8049034,1
5.95,87,0,5,4358,0,0,0,1,0,0,0.7005869,1
9.25,89,3,5,10527,0,0,0,1,1,0,0.36833477,0
7.81,50,4,9,9354,0,1,22,1,0,1,0.6376515,1
7.28,74,3,6,9846,0,1,20,1,1,1,0.7150004,1
9.36,56,2,6,5119,0,0,0,1,0,0,0.4685424,1
8.17,100,1,8,9479,1,0,0,1,0,0,0.27828488,0
7.42,79,3,10,27021,0,1,32,0,1,1,0.7074099,1
7.59,65,0,5,8495,0,1,21,0,0,1,0.47700447,1
8.1,100,1,9,9128,1,1,26,0,1,1,0.28666562,0
6.19,100,4,9,5178,0,1,20,1,1,1,0.84383255,1
7.5,59,2,5,8724,1,0,0,1,1,0,0.5946573,1
5.7,79,1,4,8014,0,1,47,1,0,1,0.86783016,1
6.32,67,3,10,8913,0,1,25,1,0,1,0.8048109,1
7.04,66,3,5,2972,0,1,27,0,0,1,0.8454631,1
6.28,58,4,4,3907,0,1,51,1,1,1,0.90911925,1
7.83,100,2,4,9009,0,1,19,1,0,0,0.37161124,0
7.81,76,4,5,5273,1,1,42,1,1,1,0.80807245,1
10.0,96,3,4,3508,0,0,0,1,1,0,0.34248623,0
7.48,76,0,6,15364,0,0,0,0,0,0,0.3106859,0
8.04,60,3,7,29975,0,0,0,1,0,0,0.44575375,1
6.39,66,4,8,9536,0,0,0,1,0,1,0.81379044,1
7.22,81,2,9,26478,0,0,0,1,1,0,0.43307978,1
7.4,84,3,9,4513,0,1,33,1,1,1,0.7938608,1
8.86,60,2,10,5348,0,0,0,1,1,0,0.5665261,1
7.61,67,1,6,30000,0,1,24,0,1,0,0.5058299,1
7.01,73,1,8,8519,1,1,38,1,0,1,0.68404293,1
6.2,72,2,7,8510,0,0,0,1,1,0,0.6760952,1
7.42,59,5,4,9536,0,0,0,0,1,1,0.7510252,1
8.67,92,2,5,9381,0,1,25,1,1,0,0.29562658,0
5.26,100,2,5,4561,0,0,0,1,0,0,0.8214903,1
9.21,81,1,5,29102,0,1,45,0,1,1,0.3116031,0
7.36,72,2,5,2875,0,1,43,1,1,1,0.8478078,1
5.48,88,2,5,9270,1,1,18,1,0,1,0.7652235,1
6.89,50,4,5,4311,0,1,21,1,1,1,0.82285696,1
8.7,55,2,5,6554,1,1,13,1,0,0,0.60343987,1
8.78,65,1,5,3779,1,0,0,1,1,0,0.44614592,1
5.99,58,1,7,9447,0,0,0,1,1,0,0.55804616,1
6.88,63,1,5,2000,0,0,0,1,1,0,0.67524326,1
9.56,89,4,4,10417,0,0,0,1,1,0,0.3424337,0
8.46,100,1,9,10602,0,1,40,0,1,0,0.34194466,0
10.0,94,1,6,4123,0,0,0,0,1,0,0.13758379,0
8.91,83,2,10,9498,0,0,0,0,1,0,0.31611633,0
6.87,61,2,7,8890,0,1,27,1,1,1,0.635475,1
7.69,71,4,5,12274,0,1,34,1,0,1,0.8164068,1
6.32,70,2,4,4044,0,0,0,1,0,0,0.8248275,1
7.73,100,1,9,21057,0,0,0,1,1,0,0.30038792,0
8.93,86,0,5,3919,0,1,27,1,0,0,0.32625452,0
8.29,73,1,4,30000,0,0,0,1,0,0,0.3543925,0
6.55,75,3,7,30000,0,0,0,1,1,0,0.6963362,1
5.35,73,3,4,9712,0,1,26,0,1,1,0.9041006,1
7.47,74,0,4,10103,0,1,31,1,1,0,0.45402482,1
3.69,70,3,8,7359,0,0,0,1,1,0,0.9003387,1
7.07,74,0,5,10158,1,1,28,0,0,1,0.5550809,1
9.48,75,2,8,9048,0,1,31,1,0,0,0.4192551,1
7.24,100,0,7,4094,0,1,45,0,1,0,0.5925509,1
4.49,64,4,4,10358,0,1,37,1,1,1,0.92666644,1
7.06,96,3,10,2907,0,1,38,1,1,1,0.78526366,1
6.31,66,2,5,7469,0,0,0,1,0,0,0.69757307,1
8.48,100,0,8,17990,1,1,22,1,1,0,0.13215943,0
4.6,89,5,7,13655,0,1,34,0,1,1,0.93275243,1
7.4,80,1,6,13183,0,1,37,1,0,0,0.6201889,1
6.19,69,3,9,8297,0,1,22,1,0,1,0.82254934,1
8.79,69,4,4,29252,1,1,29,1,0,0,0.61117053,1
7.85,76,4,5,3156,0,1,25,0,1,1,0.58606744,1
5.94,54,2,10,2825,0,0,0,1,0,0,0.8572517,1
8.45,98,1,5,15975,0,0,0,1,1,0,0.21789604,0
6.79,59,0,6,16399,0,1,18,1,0,0,0.42247748,1
8.97,83,4,9,6434,0,1,24,1,0,0,0.52894646,1
8.04,95,1,5,17669,0,1,26,0,1,0,0.3017632,0
8.53,55,2,5,7466,0,1,25,0,0,1,0.5733471,1
6.84,64,1,5,3729,0,0,0,0,0,0,0.74139345,1
6.7,63,3,8,23068,0,0,0,0,0,0,0.7104154,1
6.52,93,2,6,8608,0,1,24,1,1,1,0.5709062,1
7.46,87,2,6,14828,1,1,39,1,0,0,0.6970515,1
3.9,76,1,9,8435,0,1,31,1,1,1,0.850456,1
9.63,83,2,7,3693,0,0,0,1,1,1,0.24170901,0
7.35,59,3,4,8726,0,1,19,1,1,1,0.7152612,1
7.34,72,3,10,2815,0,1,24,0,1,1,0.8328682,1
4.92,73,2,7,25172,0,0,0,1,0,0,0.78357846,1
5.33,95,1,9,3774,0,1,14,1,1,0,0.8175122,1
5.48,55,0,7,2529,0,1,39,1,1,1,0.8962026,1
8.23,65,1,10,5363,0,0,0,1,1,0,0.45573646,1
5.94,76,5,6,21083,1,1,29,0,0,1,0.8595008,1
5.9,80,1,6,8301,0,0,0,1,1,0,0.540827,1
8.31,67,1,7,10239,0,1,25,0,1,1,0.4373171,1
5.94,76,1,5,5251,0,0,0,0,1,0,0.72996444,1
4.32,71,3,6,6419,0,1,25,0,0,1,0.9497816,1
3.0,72,3,10,6644,0,0,0,1,1,1,0.9182042,1
7.07,66,2,8,6638,0,0,0,1,1,0,0.7261777,1
9.79,76,3,5,8479,0,1,20,1,1,1,0.3439355,0
8.15,74,3,8,7004,1,1,46,1,1,0,0.7937667,1
7.98,77,4,4,16529,1,1,33,0,1,1,0.6746166,1
5.49,95,2,4,13859,0,1,36,1,0,1,0.82093865,1
9.7,86,0,6,10525,0,0,0,0,1,0,0.0662393,0
6.23,79,1,7,3812,0,0,0,0,0,0,0.6493226,1
9.01,80,1,4,4652,0,1,37,1,1,0,0.522899,1
10.0,85,0,7,12056,0,1,35,1,0,0,0.17292398,0
8.23,90,2,7,20032,0,1,25,0,1,0,0.33205104,0
4.91,91,2,10,6844,0,1,21,1,1,1,0.90692556,1
7.46,77,4,5,5280,0,1,35,1,1,1,0.7935001,1
6.19,57,3,10,4655,0,1,15,1,1,1,0.8740404,1
7.08,56,2,5,4621,0,1,31,1,0,1,0.8192207,1
8.64,74,2,9,11667,0,1,34,1,1,0,0.6096173,1
9.91,65,2,7,10786,0,1,37,0,0,1,0.57107186,1
8.91,81,2,7,14227,0,1,45,0,1,1,0.62649643,1
7.04,95,2,6,15474,0,1,27,1,1,1,0.47058237,1
7.93,84,5,4,3320,1,1,33,0,0,1,0.7423197,1
6.13,75,3,6,13725,1,0,0,1,0,0,0.81946146,1
7.72,58,2,6,21022,0,0,0,1,0,0,0.5365911,1
6.85,79,2,7,11703,0,1,30,1,1,1,0.6049265,1
8.69,54,2,4,12656,0,1,11,1,1,1,0.45486543,1
8.65,79,4,6,10032,0,1,42,1,1,1,0.7134834,1
7.71,80,1,9,7908,0,0,0,0,1,0,0.36173606,0
7.3,92,3,9,4803,0,1,35,1,0,1,0.7823136,1
6.76,100,3,6,5607,0,1,40,1,0,1,0.8566667,1
9.26,78,1,6,12490,1,1,22,1,1,0,0.13527739,0
8.46,100,3,9,6988,0,0,0,0,0,0,0.48973224,1
8.83,89,1,10,2985,0,1,26,1,1,0,0.3917352,0
6.55,66,2,5,6903,0,0,0,1,1,0,0.8062509,1
8.18,78,3,7,14089,1,0,0,0,1,0,0.4481027,1
7.38,81,7,7,14523,1,1,40,1,1,1,0.8447322,1
8.55,59,1,7,7935,1,1,17,1,1,0,0.36644644,0
10.0,74,1,5,6425,0,1,27,0,1,0,0.2472579,0
8.52,77,4,8,6132,0,0,0,1,0,0,0.49926424,1
8.13,97,0,7,12149,1,0,0,1,0,0,0.19243021,0
4.46,57,1,7,3365,1,0,0,1,0,0,0.8565285,1
6.47,80,3,4,2740,0,1,40,0,1,1,0.90676403,1
4.54,58,0,8,8756,0,1,24,1,0,1,0.856741,1
6.31,70,2,6,4033,1,1,27,1,0,1,0.84426963,1
8.79,94,4,7,3140,0,1,32,0,0,1,0.633679,1
9.91,71,3,6,5240,0,1,40,0,1,1,0.6970623,1
7.07,78,2,4,6511,1,0,0,1,1,0,0.6006214,1
4.11,80,1,9,23569,1,0,0,1,1,0,0.703519,1
9.2,59,3,7,30000,0,0,0,0,1,0,0.44491476,1
8.73,84,1,4,9521,0,1,11,1,0,1,0.23904404,0
6.76,84,5,6,5329,0,1,26,1,1,1,0.8154955,1
3.91,71,2,5,10706,0,1,28,1,1,1,0.8896274,1
8.95,99,3,9,8997,0,1,29,1,1,0,0.45740563,1
6.98,100,1,6,13452,0,1,22,1,1,0,0.35408768,0
7.45,94,2,5,3664,0,1,24,1,0,0,0.61656725,1
4.0,85,1,9,6498,1,0,0,1,0,0,0.8138714,1
5.88,59,2,7,17936,0,1,36,1,0,1,0.844225,1
9.46,62,1,5,7439,1,1,32,1,1,0,0.42604607,1
5.61,83,3,7,23538,0,0,0,0,1,0,0.762832,1
8.13,82,1,5,3372,0,0,0,0,0,0,0.4205588,1
6.91,94,3,8,5696,0,0,0,1,1,0,0.7367657,1
7.31,91,0,6,4184,0,1,38,1,1,1,0.58521193,1
8.16,89,0,9,2295,0,1,21,0,0,0,0.39532968,0
5.85,75,2,4,6383,0,1,14,1,0,1,0.847993,1
7.35,85,1,5,6847,0,0,0,1,1,0,0.50647414,1
7.25,79,4,6,18951,0,0,0,1,1,0,0.59516245,1
5.91,78,3,9,12676,0,1,31,1,1,1,0.8934699,1
7.61,80,2,4,16158,0,1,41,0,1,0,0.7452645,1
6.66,87,0,10,8668,0,1,39,0,1,1,0.46665338,1
5.15,100,2,4,9558,0,1,27,0,1,0,0.75626963,1
9.63,81,5,5,8303,0,1,26,1,0,1,0.39908034,0
8.5,77,7,6,7451,0,0,0,1,1,1,0.46455535,1
6.73,68,8,7,16049,0,1,32,1,1,1,0.8078897,1
7.89,90,1,6,4396,0,1,32,1,1,1,0.5476929,1
4.73,66,3,4,4323,0,1,29,1,1,1,0.93479216,1
6.94,48,2,8,9261,1,0,0,1,1,0,0.5987651,1
7.46,94,2,8,15184,0,0,0,1,0,0,0.47580814,1
7.77,100,3,7,10346,1,1,30,1,0,0,0.5980875,1
5.29,77,2,9,25367,1,0,0,0,0,0,0.6731992,1
6.88,80,1,6,8175,0,1,27,0,1,0,0.45102113,1
7.61,78,5,6,7951,0,1,32,1,1,1,0.7703608,1
5.47,88,0,5,3384,0,1,39,0,1,1,0.8884802,1
10.0,55,5,9,21444,0,1,10,1,1,0,0.35899624,0
6.3,48,3,4,8201,0,1,37,1,0,1,0.8479099,1
4.21,67,3,10,3723,0,1,34,1,1,1,0.9427379,1
6.52,96,5,10,5507,0,1,36,1,1,1,0.85674626,1
9.19,81,1,6,10906,1,1,39,1,0,0,0.32032636,0
4.6,63,1,6,9491,0,0,0,1,1,1,0.7673375,1
10.0,75,3,6,2827,0,0,0,1,0,1,0.3624413,0
8.51,66,3,9,6767,0,1,20,1,0,1,0.6507298,1
7.37,62,3,10,7767,0,1,25,1,0,0,0.7418676,1
7.64,59,0,5,10559,0,1,24,1,1,0,0.38658884,0
9.45,76,2,8,2000,0,1,37,1,0,1,0.5421131,1
5.44,76,0,9,13044,0,1,36,1,1,1,0.77489316,1
6.61,81,0,6,8869,0,0,0,1,1,0,0.29170978,0
6.29,77,4,6,5633,1,1,27,0,1,1,0.8538676,1
8.08,61,6,4,12156,1,1,27,0,0,1,0.5987494,1
6.21,65,1,5,16296,0,0,0,1,1,0,0.513237,1
6.33,73,2,7,18780,0,1,28,1,1,0,0.67386055,1
6.61,81,1,7,7665,1,0,0,0,0,0,0.44404075,1
7.58,65,3,8,5700,0,1,33,1,0,1,0.8276722,1
8.39,89,4,9,13920,0,1,47,1,1,1,0.6477173,1
5.87,58,1,5,6500,0,1,27,0,1,0,0.88342583,1
7.03,71,2,5,6914,0,1,39,1,0,1,0.84266704,1
7.11,45,0,5,5301,0,1,31,1,0,0,0.69202876,1
8.07,52,3,6,13050,0,1,29,0,1,1,0.70305824,1
9.51,100,3,4,5540,0,1,21,0,1,1,0.47979352,1
6.18,81,1,7,6968,0,0,0,1,1,0,0.59265214,1
5.76,79,0,4,16313,0,1,34,1,1,1,0.7573328,1
6.58,94,0,7,8272,0,1,31,1,1,1,0.36879104,0
7.07,55,0,4,23324,0,1,36,0,1,1,0.48901778,1
8.65,63,0,9,10361,0,0,0,1,1,0,0.18947703,0
7.0,86,1,9,12327,1,1,39,0,1,1,0.60055536,1
8.38,56,3,7,14217,0,0,0,1,1,0,0.5080146,1
7.45,69,3,10,4818,0,1,56,1,0,1,0.88239914,1
9.72,40,0,5,3465,0,0,0,1,1,0,0.2050694,0
7.62,81,4,6,11365,0,1,31,0,1,1,0.7405216,1
9.72,96,5,5,13929,0,1,37,1,0,1,0.48650452,1
8.86,86,7,7,5377,1,0,0,1,1,0,0.48848805,1
4.98,66,2,6,4658,0,1,40,0,1,1,0.94367117,1
7.15,64,5,10,2072,0,1,23,1,1,1,0.8037147,1
6.24,91,2,7,8160,0,1,30,0,0,1,0.66326743,1
6.11,40,0,4,30000,0,1,30,0,0,0,0.71075153,1
7.36,69,2,5,7843,0,0,0,1,0,0,0.6423193,1
5.28,60,1,8,8304,0,1,15,0,1,1,0.7601762,1
8.26,80,2,9,5814,0,1,25,1,1,0,0.45998195,1
10.0,61,2,7,4256,0,0,0,1,0,0,0.37969062,0
10.0,80,4,10,6490,1,0,0,1,1,0,0.30142978,0
7.61,51,1,9,3865,0,0,0,0,1,0,0.6231888,1
8.16,59,4,8,16924,0,0,0,1,1,0,0.47121748,1
6.0,88,0,8,4092,0,1,27,1,0,0,0.8266947,1
7.86,100,4,6,14957,0,0,0,0,1,0,0.4273455,1
6.46,61,2,4,2671,0,1,26,1,1,1,0.8078645,1
7.0,48,1,7,9541,0,1,37,1,1,1,0.62072563,1
7.34,90,1,8,6834,0,0,0,1,1,0,0.51053417,1
8.1,78,2,9,3824,0,0,0,1,1,0,0.43629614,1
6.95,44,3,7,7672,1,1,32,1,1,0,0.80289686,1
9.63,65,3,6,9321,1,1,36,1,0,1,0.69603,1
6.56,76,0,4,3411,0,0,0,1,1,0,0.5526967,1
8.75,78,3,6,2000,0,0,0,1,1,0,0.51016164,1
7.71,89,7,10,24215,0,0,0,0,0,0,0.497361,1
6.73,83,4,7,29130,0,0,0,1,1,0,0.6429962,1
9.08,62,1,8,10223,0,1,25,0,0,1,0.38615853,0
7.7,49,1,10,11772,0,1,19,0,0,1,0.5418264,1
6.15,73,2,5,2708,1,1,25,1,1,1,0.86906445,1
8.62,83,3,5,6845,0,1,20,0,1,0,0.54738736,1
5.95,95,0,8,4778,0,0,0,1,1,0,0.69660544,1
7.4,89,1,4,19047,1,1,32,1,0,1,0.5939781,1
5.32,70,3,5,23392,0,0,0,0,0,0,0.7787081,1
7.87,65,1,9,5738,0,0,0,0,1,0,0.51099867,1
3.22,95,1,9,2000,0,0,0,1,0,0,0.8199001,1
5.27,87,0,5,21392,1,1,32,1,0,0,0.7925646,1
6.45,65,1,4,2827,0,1,30,1,0,1,0.7810971,1
7.91,70,3,10,3769,0,1,18,1,1,1,0.6120157,1
5.72,81,0,6,5823,1,0,0,0,0,0,0.7804543,1
8.99,41,5,6,5096,0,1,41,1,1,1,0.8188661,1
6.75,84,2,7,2264,0,0,0,1,0,0,0.73450696,1
6.66,70,1,8,7492,0,0,0,1,1,0,0.5225302,1
4.32,57,0,5,8105,0,0,0,1,0,1,0.7613256,1
8.69,56,1,7,4859,0,1,42,1,1,1,0.67975307,1
6.34,62,2,8,8283,0,0,0,1,1,1,0.6707294,1
6.66,79,1,6,17503,0,1,41,1,0,1,0.7292385,1
7.75,65,0,7,26808,0,1,44,0,0,1,0.65891176,1
8.88,94,4,5,3114,0,0,0,0,1,0,0.497704,1
7.12,82,2,10,7090,1,0,0,1,1,0,0.4873456,1
8.91,70,2,4,10645,0,1,16,1,1,1,0.4513299,1
7.18,93,1,8,7981,0,1,22,1,1,0,0.38590136,0
6.6,100,1,6,4937,0,0,0,1,1,0,0.60105705,1
7.75,96,2,7,7809,0,1,40,1,0,1,0.6885614,1
10.0,92,3,5,15137,0,0,0,1,1,0,0.25277898,0
8.24,71,1,10,3663,0,1,33,0,1,1,0.6922483,1
6.2,88,2,6,7502,1,1,20,1,1,1,0.57998616,1
8.44,83,3,8,4516,0,0,0,1,0,0,0.51765305,1
8.46,100,2,4,3626,1,1,31,0,1,1,0.5156433,1
6.71,74,0,5,4891,1,0,0,1,1,0,0.6277172,1
8.12,96,1,9,3444,1,1,52,0,1,1,0.5242533,1
7.96,65,1,4,7848,0,1,21,0,1,1,0.43632028,1
4.96,60,2,5,30000,0,1,10,1,0,1,0.81626946,1
8.7,60,0,5,11384,0,1,28,1,1,0,0.31406477,0
4.94,85,5,5,11379,0,0,0,1,0,1,0.86658144,1
8.27,60,3,7,10869,0,0,0,1,0,0,0.53413314,1
5.99,74,6,9,4824,0,1,18,1,1,1,0.92157763,1
6.48,67,0,7,30000,0,0,0,1,0,0,0.40189353,1
7.23,79,1,9,20856,0,0,0,1,0,0,0.37431803,0
6.57,82,2,8,15673,0,1,24,1,1,0,0.5869951,1
8.08,77,3,10,9229,0,0,0,1,1,0,0.43288893,1
7.95,86,3,4,3889,0,1,33,1,1,1,0.7009106,1
10.0,55,1,9,2782,0,0,0,1,1,0,0.23820518,0
6.34,71,2,8,5180,0,1,36,1,1,1,0.85282224,1
7.01,56,3,10,10312,0,1,26,1,1,1,0.736361,1
7.76,70,3,4,6046,0,0,0,0,0,1,0.74789983,1
6.51,40,0,4,2588,0,1,19,1,1,0,0.6484699,1
5.85,40,1,4,14482,0,0,0,1,0,0,0.6531737,1
6.75,63,6,4,7770,0,1,34,0,1,1,0.8397815,1
7.29,83,3,5,5790,0,0,0,1,0,0,0.72546196,1
10.0,50,1,7,2000,0,1,33,0,1,0,0.4796335,1
4.4,67,2,6,5901,1,1,36,1,0,1,0.93004996,1
7.0,91,1,4,6702,0,1,26,1,1,1,0.5523563,1
4.86,95,3,8,11768,0,1,39,1,0,1,0.91775113,1
10.0,82,3,4,5488,0,0,0,0,1,1,0.36509043,0
6.85,67,2,10,12151,0,1,35,0,0,1,0.7785305,1
8.55,83,2,5,4333,0,1,35,1,1,1,0.6405968,1
4.08,65,1,4,19566,0,0,0,1,1,1,0.71338415,1
7.95,48,1,4,4145,0,0,0,1,1,0,0.46487695,1
7.82,65,2,4,4903,1,1,41,1,1,1,0.8171578,1
8.31,86,2,5,25155,0,0,0,0,1,0,0.3055574,0
9.47,62,2,7,5672,0,1,39,1,1,1,0.6834081,1
8.33,57,2,6,5088,0,1,23,0,1,0,0.67212355,1
10.0,53,3,4,7964,0,1,24,1,1,0,0.5007091,1
7.48,95,3,5,2000,1,0,0,1,0,0,0.6588421,1
5.38,97,4,5,4338,1,1,20,1,1,1,0.9208795,1
8.27,89,2,5,14650,0,1,37,1,1,1,0.53886634,1
8.24,70,1,8,6672,0,1,34,1,0,1,0.6918233,1
6.07,71,3,4,27657,0,1,30,0,0,0,0.83822185,1
7.68,83,1,7,6790,0,1,32,1,0,1,0.6837982,1
7.54,65,1,4,2549,0,1,41,1,1,1,0.75966334,1
5.96,72,2,6,5727,0,0,0,1,1,0,0.8400412,1
5.62,80,2,8,9597,0,1,24,1,1,1,0.7696315,1
9.93,77,5,5,2225,1,0,0,1,1,0,0.3665929,0
7.73,100,0,4,13552,1,1,30,0,1,0,0.3107396,0
8.0,66,1,7,5063,0,1,23,0,1,0,0.5618472,1
9.27,72,4,10,6143,1,0,0,1,0,0,0.5245771,1
5.41,45,1,8,5824,0,1,35,1,1,1,0.89578176,1
6.47,91,3,6,26599,0,1,33,1,0,1,0.75633484,1
7.83,65,2,7,8662,0,0,0,0,1,0,0.53567564,1
9.01,81,0,5,4922,1,0,0,0,1,0,0.2332974,0
7.82,61,0,6,2240,0,0,0,1,0,0,0.46076208,1
7.16,83,0,9,30000,0,1,38,0,0,0,0.46980876,1
7.24,75,0,9,26358,1,0,0,0,1,0,0.29013637,0
7.22,71,0,7,4014,0,1,23,1,0,0,0.6630564,1
8.27,77,1,8,6801,0,1,26,0,1,1,0.44679666,1
4.22,85,2,9,21593,0,0,0,1,1,0,0.74241436,1
9.92,70,1,7,11947,0,1,37,1,0,0,0.3656173,0
5.6,95,3,10,11290,1,0,0,0,1,0,0.82481813,1
7.24,62,2,7,11272,0,1,24,1,1,1,0.6058854,1
8.05,75,3,7,4069,0,0,0,1,1,0,0.52986044,1
5.38,74,1,8,14179,0,0,0,1,1,0,0.69468063,1
5.52,52,1,7,9601,1,1,40,0,1,1,0.8708226,1
6.99,65,1,9,3333,0,0,0,1,0,0,0.6817877,1
6.71,93,1,8,3847,0,1,25,1,1,0,0.6442037,1
7.58,66,2,7,7638,0,0,0,1,1,0,0.6034982,1
6.93,85,0,8,6559,1,1,26,0,1,0,0.5353159,1
8.03,68,3,9,4206,0,1,30,0,1,1,0.7477149,1
7.76,72,1,6,5635,0,0,0,1,1,0,0.5422239,1
5.92,71,1,5,12106,0,1,37,0,1,1,0.82047606,1
6.8,83,2,9,12396,1,1,34,1,0,1,0.69319135,1
7.61,84,2,4,12396,0,1,34,0,1,1,0.6569831,1
5.52,92,0,6,8084,0,0,0,1,1,0,0.598986,1
4.75,60,4,4,8460,0,1,35,1,0,1,0.9317642,1
6.45,61,3,8,7209,0,1,35,1,0,1,0.8513079,1
6.35,95,2,10,10581,1,1,23,1,1,0,0.5636282,1
5.02,81,2,10,2000,0,1,35,1,1,1,0.9213255,1
5.46,57,1,6,4106,0,1,10,1,0,0,0.85304576,1
9.9,81,4,9,2609,0,1,32,0,1,1,0.5708605,1
7.99,93,1,7,2863,1,0,0,0,1,0,0.38546813,0
7.23,72,2,5,7603,0,1,23,1,1,1,0.6162272,1
9.62,71,2,4,7906,0,1,31,0,1,0,0.5271939,1
9.69,70,1,7,3104,0,1,24,0,1,1,0.34142712,0
6.83,76,2,5,8587,0,0,0,1,1,0,0.5514832,1
10.0,47,0,9,6969,0,1,36,1,1,0,0.35123745,0
5.54,83,1,10,2633,0,0,0,1,0,1,0.7989603,1
3.94,70,0,7,6799,1,0,0,1,0,1,0.86993146,1
5.73,94,7,7,17019,1,0,0,1,1,0,0.7954531,1
8.31,58,2,4,7172,0,0,0,1,1,0,0.5012466,1
7.79,72,2,5,5514,0,1,29,1,1,1,0.7245724,1
10.0,84,0,9,2419,0,0,0,0,0,0,0.116873324,0
10.0,69,0,6,7646,0,1,16,1,1,0,0.14530694,0
7.4,71,1,5,2471,1,0,0,1,1,0,0.6120188,1
5.87,63,1,7,8564,1,1,22,1,1,0,0.7361236,1
5.3,58,5,6,3680,0,1,39,0,0,1,0.9505489,1
8.56,67,2,6,12892,0,0,0,1,1,0,0.40708134,1
5.78,72,1,6,6114,0,1,22,1,1,1,0.88251644,1
7.37,79,1,7,5060,0,1,27,1,0,1,0.62035733,1
6.73,94,2,10,11534,0,1,29,0,0,1,0.6259228,1
