promedio,asistencia,reprobadas,semestre,ingreso_familiar,beca,trabaja,horas_trabajo,internet_casa,computadora_propia,deserto
8.04,98,1,9,17994,0,0,0,1,1,1
8.58,96,2,6,6911,0,1,18,1,0,0
8.69,77,1,10,18091,1,1,37,1,1,0
7.07,74,2,10,7961,0,1,20,1,1,0
5.93,77,1,10,14147,1,1,32,1,1,1
6.34,100,0,10,7672,0,0,0,1,1,0
5.12,75,1,2,6087,1,0,0,1,1,1
6.65,85,1,8,9848,1,0,0,0,0,1
8.32,81,1,7,12070,0,0,0,1,1,0
8.5,85,2,3,9159,1,1,26,1,1,1
10.0,79,1,3,13406,0,1,30,1,1,0
6.09,97,4,10,13579,0,0,0,1,1,1
8.07,99,1,4,5331,0,1,10,1,0,0
7.19,86,0,4,8143,1,1,10,1,1,0
5.95,84,1,6,4241,0,0,0,1,0,0
7.09,94,2,7,18419,0,0,0,0,0,1
7.09,100,3,7,23854,0,0,0,1,0,0
6.1,69,0,3,3988,1,0,0,1,1,0
7.71,72,1,8,11042,0,0,0,1,1,0
7.78,83,1,5,4514,0,1,38,1,1,1
5.77,98,1,10,11852,0,1,18,1,1,1
3.27,81,2,9,3333,0,0,0,0,1,1
5.07,90,2,4,5136,1,0,0,1,1,1
9.52,91,0,7,7724,0,0,0,0,0,0
6.5,49,2,7,22465,0,1,19,1,1,1
7.44,87,3,1,4895,0,1,44,0,0,1
8.09,61,1,10,15512,0,0,0,0,1,0
8.33,78,1,5,15053,0,0,0,1,1,0
5.77,93,0,8,10500,0,0,0,1,1,0
8.02,64,1,2,9179,0,0,0,1,1,1
6.41,84,1,1,11048,1,0,0,1,1,0
7.41,78,3,2,20643,1,1,13,1,0,1
6.72,73,3,4,22678,0,0,0,0,1,1
8.85,74,0,8,7639,1,1,15,1,0,0
9.48,96,3,4,4373,1,1,25,1,0,0
7.98,85,0,8,15472,0,0,0,1,0,0
9.25,84,2,6,17206,0,1,24,1,1,0
9.31,83,0,4,23747,1,0,0,1,1,0
8.68,75,1,10,20790,0,0,0,1,0,0
6.22,80,0,4,3925,0,1,45,0,1,1
6.28,88,2,1,16560,1,1,30,1,0,1
8.18,75,3,9,8811,1,0,0,1,1,0
7.85,70,1,3,9809,0,0,0,1,1,0
9.09,81,3,10,3891,1,0,0,1,1,0
8.25,72,3,7,21625,0,1,28,0,0,1
6.48,80,2,9,16227,0,1,14,1,1,1
7.91,74,0,1,10723,1,0,0,1,0,0
7.98,69,2,4,16594,0,0,0,1,1,0
10.0,77,2,10,5950,0,0,0,1,1,0
7.38,71,0,6,3571,0,1,26,0,1,1
8.69,84,0,4,17860,1,0,0,1,1,0
5.26,77,2,6,11462,0,0,0,1,1,1
8.34,100,0,8,8150,1,0,0,1,0,0
7.48,77,2,5,19736,0,0,0,1,1,1
10.0,74,0,4,24782,0,1,16,1,1,0
9.76,75,1,1,11665,1,0,0,1,1,0
7.57,89,2,9,11832,0,0,0,1,0,0
6.99,67,0,9,5963,0,0,0,1,1,0
9.25,80,0,5,22744,1,1,31,1,1,0
6.38,70,2,3,23705,1,0,0,1,1,1
4.76,77,0,8,7937,1,0,0,0,0,0
7.32,100,1,10,5559,0,0,0,1,1,0
5.63,68,4,5,5264,0,1,10,0,1,1
8.63,73,1,4,13399,1,0,0,1,1,0
6.31,73,1,2,24442,1,0,0,1,1,0
7.53,78,0,10,22928,0,0,0,1,1,0
7.48,58,5,10,7375,1,1,26,1,1,1
6.84,64,1,7,11446,1,0,0,1,1,1
9.53,72,2,7,15797,0,0,0,1,1,1
8.01,90,2,6,15930,0,1,13,1,1,0
7.56,100,1,5,18586,0,0,0,1,0,0
7.05,74,1,7,15420,0,1,44,1,0,1
6.38,69,0,7,17332,0,1,10,1,1,0
9.86,82,2,9,3876,0,1,33,1,0,1
6.78,77,0,6,7935,1,0,0,1,1,0
7.9,100,0,4,13123,0,0,0,1,1,0
7.7,70,1,5,16145,1,0,0,1,0,1
10.0,86,3,10,4707,1,1,13,1,1,0
7.16,86,2,9,19806,0,1,27,1,1,1
7.24,74,3,7,20102,1,1,42,0,1,1
7.84,82,5,4,22876,0,1,13,1,1,1
4.8,100,1,9,9288,0,0,0,1,1,1
7.25,76,1,10,9214,0,1,36,1,1,0
6.2,71,1,1,8214,0,0,0,1,1,1
6.26,94,3,7,12813,0,0,0,1,1,1
7.21,76,1,6,24042,1,0,0,0,1,0
6.55,81,0,9,3681,1,1,31,1,1,1
8.46,78,0,5,3518,1,0,0,1,1,0
8.11,65,2,8,22788,1,1,45,1,1,1
9.42,68,1,5,12769,1,1,41,1,0,1
8.92,75,2,7,12415,1,1,26,1,1,1
8.18,87,3,2,23758,0,1,27,1,1,1
6.96,81,0,3,10133,0,1,14,1,0,0
8.44,65,2,1,8494,0,0,0,0,1,0
7.96,83,3,7,8606,0,0,0,1,1,0
5.38,76,0,4,11490,0,1,37,1,1,1
8.21,90,0,8,18804,0,1,12,1,0,1
8.99,74,0,5,20920,0,1,37,1,1,1
8.81,71,0,2,17578,0,0,0,1,0,0
9.05,80,0,5,13765,0,1,13,1,1,0
7.69,95,1,7,13591,1,1,38,1,0,1
8.71,81,1,6,11990,0,1,46,1,0,1
7.94,83,1,1,13000,0,0,0,1,0,0
9.86,85,2,1,21184,0,0,0,1,1,0
8.81,100,0,6,18270,0,1,30,1,0,0
7.38,83,2,10,22000,0,0,0,1,1,0
9.66,60,2,1,21016,0,1,33,0,1,0
9.08,91,1,9,15268,0,0,0,0,1,0
5.88,90,1,1,16148,1,0,0,1,1,1
8.27,93,3,7,14630,0,0,0,1,1,1
5.65,85,2,5,17656,1,0,0,0,1,1
6.73,89,0,6,3936,0,1,27,1,1,0
9.75,89,2,10,5602,0,1,23,1,1,0
7.99,85,0,4,18177,0,1,41,1,1,1
6.93,62,0,9,7859,1,1,44,1,0,1
7.59,61,1,2,6472,0,0,0,1,1,1
6.59,83,2,3,9303,0,1,43,1,1,1
6.56,78,1,4,18830,1,0,0,1,1,1
5.37,82,3,5,17010,0,1,34,0,1,1
6.39,86,2,5,10120,1,1,24,1,0,1
7.93,98,3,9,8286,0,0,0,1,1,0
6.79,79,0,7,14007,1,1,36,1,1,0
9.48,69,1,1,4031,0,1,38,0,1,1
5.49,92,2,10,22179,1,1,14,1,1,1
7.37,100,0,5,3728,0,1,19,0,1,0
7.39,93,1,6,3939,0,0,0,1,1,0
6.29,96,1,6,10849,0,0,0,1,1,0
6.12,83,1,5,8904,1,1,38,1,1,1
9.16,64,1,7,6685,1,0,0,1,1,0
6.07,74,0,2,20434,0,0,0,1,1,0
8.73,78,0,1,4694,1,0,0,1,1,0
6.29,79,2,6,22086,1,0,0,0,0,1
7.41,88,1,4,8287,0,0,0,1,1,0
10.0,91,1,8,18120,0,0,0,1,0,0
7.31,86,0,2,12713,0,1,39,1,0,1
9.13,68,1,10,24643,0,1,39,1,1,1
6.82,58,0,5,6000,1,0,0,0,0,1
7.49,66,1,7,13224,1,1,35,1,1,0
7.23,75,0,6,17150,0,0,0,1,1,0
8.48,59,1,4,14307,0,0,0,1,0,0
7.38,93,2,8,20797,0,1,24,1,1,1
7.09,83,1,10,16787,0,1,47,1,1,1
6.7,73,2,8,7385,0,1,23,0,1,1
8.1,87,2,10,5050,1,0,0,0,0,0
6.94,78,1,8,17058,0,0,0,1,1,0
7.67,80,1,8,18494,0,1,42,1,1,1
6.76,75,2,5,12148,1,0,0,1,1,1
6.87,93,1,2,15361,0,1,31,0,1,1
8.53,88,1,1,8389,1,0,0,0,0,0
8.57,88,0,1,14024,0,0,0,1,1,0
5.64,72,1,2,3664,0,1,31,1,1,1
7.06,85,2,5,20151,0,1,11,1,0,1
8.04,71,0,9,16367,0,0,0,1,0,1
7.0,80,0,10,12193,1,0,0,1,0,0
7.58,78,0,6,3912,0,0,0,1,1,0
7.99,87,2,8,23627,0,1,14,1,1,1
6.34,88,1,9,17923,1,0,0,1,0,1
7.17,97,0,7,9058,0,1,12,1,0,1
7.82,76,0,5,5434,1,1,22,1,1,1
8.92,92,0,7,23949,0,1,41,1,1,0
5.65,82,1,10,21395,1,0,0,0,1,0
7.2,92,1,8,14478,0,0,0,1,1,0
7.57,70,1,5,15698,0,1,30,1,0,1
6.61,90,1,2,19047,0,0,0,1,1,1
7.32,100,0,9,14517,1,1,15,1,1,0
7.25,64,0,3,12716,1,0,0,1,1,0
7.59,87,0,1,7649,1,1,19,1,1,0
8.73,84,1,8,20313,0,1,38,1,1,0
7.79,66,1,8,17657,0,0,0,1,1,0
10.0,90,2,7,16030,1,1,13,1,0,0
7.2,68,1,6,7321,1,0,0,0,1,1
8.73,71,0,8,7169,1,1,23,1,1,0
9.46,74,2,9,10292,1,0,0,1,1,0
9.08,81,2,1,14705,0,0,0,0,1,0
7.14,87,1,3,19073,0,1,40,1,1,1
7.21,75,2,4,3759,1,1,29,1,1,1
7.58,83,2,7,19954,0,1,11,1,1,0
9.41,73,0,5,12374,1,0,0,1,1,0
7.31,77,1,8,14905,0,0,0,1,0,1
8.46,78,1,4,24662,1,1,39,1,1,1
9.37,100,3,1,7623,0,0,0,1,1,0
6.31,75,1,4,17769,1,0,0,1,1,0
7.0,77,1,5,11940,1,0,0,1,1,0
8.17,81,1,2,10872,0,0,0,0,1,0
8.07,68,1,6,22920,0,0,0,1,1,0
6.95,83,2,6,20555,1,0,0,1,1,0
9.57,100,2,5,10512,0,0,0,1,0,0
10.0,87,2,10,14628,0,0,0,1,1,0
7.64,83,1,10,11808,1,1,42,1,1,1
7.97,92,1,8,11500,0,0,0,1,1,0
7.67,74,1,9,8018,0,0,0,0,1,0
7.91,83,0,4,5076,0,1,17,1,1,1
7.93,71,3,8,17598,0,0,0,1,1,0
8.33,84,0,8,18702,0,0,0,1,1,0
6.36,84,1,2,15135,1,0,0,1,0,1
7.48,75,0,7,21503,0,0,0,1,1,0
9.57,73,0,6,6468,1,0,0,1,1,0
7.98,90,3,3,17727,0,1,28,0,1,1
7.31,68,0,9,14473,0,0,0,1,0,0
9.28,74,2,7,5269,0,0,0,1,1,0
8.41,77,3,9,3928,1,0,0,1,1,1
6.49,71,2,6,18245,1,0,0,1,1,1
6.41,91,1,1,11994,0,0,0,1,1,1
7.78,58,4,10,14196,1,0,0,1,1,1
5.96,90,0,9,21183,1,0,0,1,1,0
8.12,77,0,5,23091,1,1,35,1,1,0
6.14,100,1,2,10441,0,0,0,0,1,0
6.41,97,0,10,17959,0,0,0,1,0,0
8.77,74,1,2,23949,0,0,0,1,0,0
7.47,89,2,7,6491,0,0,0,1,1,1
5.26,88,0,3,18743,0,1,10,0,1,0
7.57,77,3,6,20442,1,1,19,1,1,1
7.42,76,1,5,15547,1,1,32,1,1,0
4.35,90,0,9,4172,1,1,36,1,1,1
7.64,88,2,9,23548,0,0,0,1,1,1
8.17,85,2,6,10361,0,1,31,0,1,0
6.56,82,0,7,12080,0,0,0,1,1,1
8.15,79,1,2,4367,0,1,24,1,1,1
8.32,50,3,10,16172,1,0,0,1,1,1
6.63,76,3,9,12394,1,1,17,1,1,1
7.81,84,0,7,18473,1,0,0,1,0,0
6.89,84,1,4,10935,0,0,0,1,0,1
6.9,66,0,4,12263,1,0,0,1,0,0
8.03,68,1,5,4216,0,1,18,1,1,1
8.32,81,1,2,18955,0,0,0,1,1,0
6.39,74,1,3,9185,1,0,0,1,1,1
9.24,92,0,9,4508,1,0,0,1,1,0
8.65,77,0,3,11198,1,1,22,1,1,0
9.14,85,0,5,11064,1,1,16,0,1,0
7.32,85,1,1,7186,0,0,0,1,1,0
8.54,78,0,10,8436,0,0,0,1,1,0
9.18,76,0,8,4752,0,1,42,1,1,0
6.0,83,1,3,13262,0,1,19,1,1,1
7.19,99,1,7,8994,1,0,0,1,1,0
7.54,75,2,5,7134,0,0,0,1,1,0
5.16,73,1,6,18133,0,1,37,1,0,1
9.78,85,0,2,14471,0,0,0,1,0,0
6.57,66,0,4,22018,1,0,0,1,1,0
7.24,73,1,5,4988,1,0,0,1,1,0
9.9,96,2,6,10884,1,0,0,1,1,0
7.56,66,0,8,6668,0,0,0,0,1,0
6.53,85,1,3,7511,1,0,0,1,1,1
8.99,76,1,2,8074,1,1,34,1,1,1
8.35,71,1,4,24645,0,0,0,0,1,0
5.94,86,1,10,11289,1,0,0,1,1,1
8.83,89,2,10,9638,0,1,14,1,1,0
7.93,86,5,7,7643,1,0,0,0,1,1
7.22,79,0,4,6635,1,1,44,1,1,1
9.31,80,2,8,4246,0,0,0,1,1,0
8.98,73,1,7,12571,0,0,0,1,1,0
10.0,73,0,7,11687,0,0,0,1,0,0
7.26,74,1,6,8239,0,0,0,1,1,0
5.99,68,1,3,10133,1,0,0,1,1,0
6.1,79,0,7,10444,1,0,0,1,0,0
8.45,74,1,3,22869,1,1,23,1,1,0
6.96,63,0,4,16156,0,1,46,1,0,1
7.47,78,2,5,16606,1,0,0,1,0,0
8.74,90,1,9,21561,0,0,0,1,0,0
9.36,74,2,1,5197,0,1,29,1,1,1
6.34,86,0,5,15361,0,0,0,0,0,0
7.62,83,0,7,7269,0,0,0,1,1,0
5.66,67,0,8,11172,1,1,37,1,1,1
7.55,76,2,9,13603,0,0,0,1,1,0
7.95,82,2,8,23225,0,0,0,1,1,0
10.0,76,2,3,6755,1,1,31,1,0,0
5.72,91,0,1,9595,0,0,0,1,1,0
8.43,81,2,5,23383,1,0,0,1,1,0
8.72,83,0,8,22451,0,0,0,1,0,0
5.89,78,5,9,14533,0,0,0,1,0,1
8.19,86,2,2,10466,0,1,10,1,1,0
6.75,82,0,1,14001,0,0,0,1,1,1
9.02,84,1,5,18886,1,1,10,1,1,0
10.0,84,3,9,11906,0,1,45,1,1,0
5.59,73,1,7,24164,1,1,15,1,1,1
6.64,72,1,5,15637,0,0,0,1,1,1
7.87,90,1,9,17091,0,1,28,1,1,0
7.62,85,0,9,19201,1,1,45,1,1,1
5.47,85,1,10,24232,0,1,17,1,1,1
7.91,79,1,2,10343,1,0,0,0,1,0
9.96,73,0,10,19386,0,0,0,1,0,0
6.98,80,0,7,17042,0,0,0,1,1,0
6.47,88,2,7,21681,0,0,0,1,1,0
6.4,76,1,7,7165,0,1,25,1,0,1
7.28,100,3,7,4595,1,0,0,1,1,0
8.23,95,1,7,24906,0,0,0,1,1,0
5.59,76,0,1,7151,0,1,10,0,1,1
8.92,91,1,4,6068,0,0,0,1,0,0
7.41,65,4,6,15861,1,0,0,1,0,1
8.44,54,2,4,5037,0,1,21,1,1,1
9.22,68,0,5,23416,0,0,0,1,0,0
8.8,84,1,5,16642,1,0,0,1,1,0
5.79,80,1,7,14787,1,1,47,0,0,1
8.87,80,2,10,8286,1,0,0,1,0,0
9.0,75,0,4,20454,1,1,20,1,1,0
7.41,82,1,10,15415,0,1,27,1,1,1
8.51,74,1,6,19610,0,0,0,0,1,0
4.96,77,3,8,5865,0,0,0,1,1,1
6.52,64,1,5,4477,0,1,15,1,0,1
7.31,79,0,3,12475,1,0,0,1,1,0
6.95,72,0,10,3477,0,0,0,1,1,1
6.28,77,2,5,12084,0,1,26,1,1,1
7.65,85,2,8,21670,1,1,30,1,1,0
4.91,71,1,5,10636,1,1,25,0,1,1
6.45,65,0,4,8643,1,0,0,1,1,0
7.58,90,3,2,17608,0,1,14,0,1,1
6.94,88,3,10,7353,1,0,0,0,1,1
6.31,89,1,3,3362,0,0,0,1,1,1
5.48,80,0,7,13400,0,1,17,1,1,1
5.45,89,1,10,11363,1,1,14,1,0,1
6.98,88,0,8,8836,0,0,0,0,1,1
10.0,71,1,4,7582,0,1,14,1,1,0
7.57,90,0,4,12239,0,0,0,1,1,0
6.99,74,1,7,19037,1,0,0,1,1,0
7.18,79,3,7,20040,1,0,0,0,0,0
5.7,90,0,1,20759,0,1,32,1,1,1
6.84,61,1,8,17324,0,0,0,1,1,1
7.64,82,1,3,9082,0,1,47,1,1,1
8.16,72,2,6,4653,0,0,0,1,1,1
7.7,53,1,8,19258,0,1,25,0,1,1
10.0,80,1,9,9474,0,1,26,1,1,1
7.45,96,0,1,11922,0,0,0,1,1,0
5.96,87,3,9,19557,0,1,31,1,1,1
9.47,97,0,6,20970,0,0,0,1,1,0
8.95,82,2,8,22960,0,0,0,0,0,0
8.52,89,1,2,18126,0,0,0,1,1,0
5.36,89,0,6,8916,1,1,15,1,1,0
8.75,82,1,6,8059,1,1,13,1,1,0
7.21,80,1,4,19275,0,1,38,1,1,1
7.46,75,0,1,19375,0,1,23,1,1,0
7.62,81,3,4,8933,0,1,29,1,1,1
6.29,81,0,4,13962,0,0,0,1,1,1
7.96,81,0,2,14284,1,0,0,1,1,0
8.23,61,1,4,3449,1,0,0,1,1,0
8.26,100,1,9,15183,1,1,31,1,1,1
8.61,76,1,5,9567,1,1,45,1,0,1
7.26,92,0,10,13124,1,1,27,0,1,0
8.53,96,1,8,7671,0,0,0,1,1,0
9.34,83,1,10,22368,0,0,0,0,1,0
8.09,76,0,1,16902,1,1,29,1,1,1
7.1,87,1,1,4468,0,1,39,1,1,1
5.34,98,2,9,22530,0,0,0,1,1,0
7.04,66,0,3,14070,0,0,0,1,0,0
5.66,86,0,3,23635,0,0,0,1,0,0
6.39,73,1,8,4259,1,0,0,1,1,1
7.55,65,1,7,20713,0,0,0,0,1,0
5.9,81,0,6,19289,1,1,23,1,1,1
8.87,80,1,4,14602,1,1,22,1,1,0
5.65,87,3,2,24005,0,1,27,1,0,1
6.48,100,0,3,24117,0,0,0,1,0,0
8.7,70,1,6,14221,0,1,12,1,1,0
6.11,85,2,5,9072,1,1,37,1,1,1
8.03,81,3,10,16256,0,1,30,0,1,1
7.87,84,1,4,13625,1,0,0,1,1,1
9.8,94,0,6,7819,1,1,41,1,0,0
6.07,68,0,3,24157,0,0,0,1,1,0
5.69,96,0,10,10824,0,1,46,1,1,1
9.47,89,0,1,21680,1,0,0,1,1,0
7.75,74,4,6,23791,0,0,0,0,1,0
6.42,81,5,8,8641,0,1,24,0,0,1
8.83,96,3,8,6784,0,1,25,1,1,1
9.47,78,3,5,24369,1,1,45,1,0,1
10.0,97,1,9,17073,0,1,34,1,1,1
7.7,76,3,2,13237,0,1,27,1,1,1
3.7,87,1,1,6782,0,0,0,1,1,0
9.32,99,1,9,23401,1,1,24,1,1,0
7.83,72,0,3,24811,1,1,19,1,1,0
8.62,85,0,1,14277,0,0,0,0,1,0
8.09,91,1,7,16017,1,0,0,1,1,0
6.49,86,0,1,19985,0,1,16,1,1,0
6.77,71,3,10,3606,0,1,26,1,1,1
9.19,90,2,9,21429,0,0,0,1,1,0
8.17,74,0,4,17058,0,1,28,1,1,0
8.62,77,0,8,24652,0,0,0,0,1,0
5.88,82,2,4,5675,0,1,21,1,1,1
7.69,60,2,3,15308,0,0,0,1,1,1
9.65,96,1,2,14224,0,1,15,1,0,0
6.64,91,0,3,6976,0,0,0,1,0,1
7.1,71,0,5,24063,0,0,0,1,1,0
8.48,96,1,7,7830,0,0,0,0,1,0
7.49,79,3,4,24442,1,1,38,1,1,1
7.38,76,3,8,12103,0,0,0,1,1,1
6.7,73,2,7,15076,0,0,0,1,0,1
7.14,78,1,7,22978,0,1,21,1,1,1
7.5,100,1,9,10136,1,0,0,1,1,0
5.2,52,1,9,23049,0,0,0,0,1,1
7.6,75,1,5,5331,0,1,17,1,0,1
5.59,92,0,3,17902,0,1,42,1,1,1
7.27,84,0,7,24090,0,1,35,1,0,0
8.55,76,1,9,3057,1,1,26,1,1,0
7.62,60,0,4,7190,0,0,0,0,1,0
9.2,83,1,7,22662,1,0,0,0,0,0
9.25,93,2,6,19721,0,0,0,0,1,0
9.54,83,5,3,14963,1,0,0,1,1,1
8.18,71,2,7,8954,1,0,0,1,1,0
7.25,68,1,7,14433,0,0,0,1,1,0
10.0,63,3,10,12489,1,0,0,0,1,1
6.87,67,1,9,19658,0,1,46,1,1,1
7.48,93,3,8,18256,1,0,0,0,1,1
8.14,71,0,1,18613,0,0,0,1,0,0
9.73,72,0,3,4562,0,0,0,1,1,0
7.83,86,1,3,8769,0,0,0,0,0,0
7.43,100,2,10,8663,0,1,21,1,1,1
5.94,97,0,5,11769,1,1,20,1,1,0
7.41,82,1,1,22620,1,0,0,1,0,0
7.4,67,1,3,17017,1,0,0,1,1,0
4.98,77,1,8,20470,0,0,0,0,1,1
7.92,79,1,6,15937,0,0,0,1,0,1
10.0,85,1,1,13421,0,0,0,0,1,0
7.62,71,0,2,12603,0,0,0,1,1,0
4.13,92,3,10,12132,1,1,28,1,1,1
7.11,81,1,5,16950,0,1,16,1,0,0
5.77,77,1,4,5638,1,0,0,1,1,0
3.84,82,3,9,9281,0,0,0,1,1,1
8.76,66,1,4,8391,0,1,27,1,1,0
7.48,73,0,1,24307,1,0,0,0,1,0
9.87,85,1,5,7210,1,0,0,1,1,0
9.07,90,3,2,9672,0,0,0,1,1,1
7.8,86,0,1,24166,0,0,0,1,1,0
7.1,80,1,3,9808,1,1,30,1,1,1
8.11,84,0,10,18115,1,0,0,1,1,0
8.77,76,4,8,12891,0,0,0,1,0,0
7.39,97,2,5,6597,1,1,16,1,1,0
7.11,75,2,8,5166,1,0,0,1,1,1
10.0,87,1,4,20623,0,1,43,1,1,1
5.89,95,0,2,22665,1,1,22,1,0,1
10.0,80,1,10,16790,0,1,32,1,1,0
9.38,81,5,1,14017,0,1,45,0,0,1
5.52,96,3,1,4719,0,1,27,1,1,1
8.81,61,1,3,9068,1,0,0,1,1,0
6.78,89,2,7,19541,0,0,0,1,1,0
6.32,83,0,9,14424,0,1,37,1,1,1
5.79,92,1,2,20651,0,0,0,1,1,1
9.15,100,1,2,4027,0,0,0,1,1,0
8.93,72,2,8,15566,1,1,41,1,1,0
7.93,75,4,6,17548,0,0,0,1,1,1
8.72,76,2,9,19023,1,0,0,1,0,0
9.59,68,2,10,6580,0,0,0,1,1,0
7.92,66,1,2,10565,0,0,0,1,1,1
6.86,62,1,1,4651,1,1,21,1,1,1
7.36,94,2,4,9152,1,1,12,0,1,1
6.77,69,1,3,5217,0,1,15,1,1,1
7.66,93,1,8,5621,0,0,0,0,1,0
9.24,78,0,10,6415,0,0,0,1,0,0
9.11,78,2,2,23624,0,0,0,0,1,0
8.24,93,2,10,23123,1,0,0,0,1,0
5.86,89,0,8,17302,1,1,13,1,0,0
6.59,84,0,2,9244,0,1,28,1,1,1
8.21,100,3,4,14732,0,1,21,1,1,1
7.04,87,0,10,19542,0,1,15,1,1,1
8.09,79,0,10,15664,0,0,0,1,1,0
8.11,72,1,9,8672,1,1,26,1,1,0
5.47,87,0,3,24657,1,0,0,1,1,0
7.68,86,1,10,23550,0,1,38,1,0,1
5.45,78,0,5,7939,0,0,0,1,1,1
5.97,74,0,2,18967,0,0,0,1,1,1
8.32,76,1,10,5123,1,0,0,1,1,0
7.56,89,0,1,12722,0,0,0,1,1,0
6.28,87,2,4,20552,0,1,27,1,1,1
4.44,79,0,7,22638,1,0,0,1,0,1
8.41,86,0,10,22208,0,1,25,1,1,0
7.71,81,0,10,9020,0,1,21,1,1,1
9.28,92,3,5,15513,0,0,0,1,0,0
7.93,67,2,4,14704,1,0,0,1,1,0
7.54,84,0,4,8631,1,0,0,0,1,0
10.0,74,1,2,12329,0,0,0,1,1,0
8.29,98,1,2,5885,1,0,0,1,1,0
6.11,80,2,4,7597,0,1,10,1,1,1
8.77,86,1,10,8628,1,0,0,1,1,0
6.56,81,1,5,20750,1,0,0,1,1,0
9.55,93,1,8,20593,0,1,47,1,1,0
6.75,69,1,1,3915,0,1,28,1,1,1
7.35,81,1,8,24398,0,0,0,1,1,0
6.92,71,1,9,18200,0,0,0,1,1,1
6.48,58,1,3,3742,0,0,0,1,1,1
9.06,90,0,10,10492,1,1,31,1,1,0
7.13,78,3,1,6193,0,0,0,0,1,1
5.32,86,1,4,6975,1,1,47,1,0,1
7.35,88,1,8,16340,1,1,41,1,1,1
6.91,83,1,9,24856,0,0,0,1,0,0
7.03,80,2,4,5356,0,0,0,1,1,0
7.53,100,1,5,13762,1,0,0,1,1,0
6.85,75,3,5,13598,1,1,26,1,1,1
8.07,82,0,2,16566,1,0,0,1,0,0
8.85,100,1,7,7081,1,1,16,1,1,0
6.46,86,1,9,15833,1,1,13,1,1,1
8.36,90,1,9,12914,1,1,41,0,0,1
7.2,75,1,3,8850,1,0,0,1,0,0
8.65,79,1,7,19102,0,0,0,1,1,0
7.76,99,2,1,6585,1,0,0,1,1,0
4.26,99,0,1,4297,0,0,0,0,1,0
9.39,73,2,5,11059,0,1,13,1,1,1
5.79,83,2,1,22628,1,1,47,0,1,1
7.65,81,0,5,13551,0,0,0,0,1,0
5.26,72,2,7,13693,1,1,27,1,1,1
7.96,96,3,3,15560,0,1,26,0,1,1
8.22,70,1,4,3380,0,0,0,1,1,1
9.04,62,0,6,15060,1,0,0,1,1,0
6.84,81,2,7,8163,1,1,22,1,1,1
7.67,66,0,6,9721,0,1,26,1,1,0
7.9,49,0,5,8687,0,1,21,0,1,0
9.48,81,2,9,6649,1,0,0,1,1,1
8.03,75,0,6,9096,0,0,0,1,1,0
8.39,94,1,1,10397,1,0,0,0,1,0
8.25,70,1,3,4456,1,0,0,1,1,0
7.11,77,0,8,14615,1,0,0,1,0,0
6.6,93,2,4,12889,0,1,21,1,1,1
6.26,89,1,10,5597,0,1,10,1,1,1
8.5,87,0,2,12669,0,1,16,1,1,0
7.63,77,2,10,13864,0,0,0,1,1,1
5.71,96,1,2,10260,0,1,44,0,1,1
10.0,90,1,5,12167,0,1,37,1,1,1
8.02,79,1,1,22970,1,0,0,0,1,0
7.88,75,2,1,24344,0,0,0,1,1,0
9.62,80,1,9,10656,0,1,15,1,1,0
5.01,85,3,2,10084,0,1,20,1,1,1
7.39,79,0,8,20793,0,0,0,1,1,0
8.66,75,1,4,9619,0,1,21,1,0,1
4.61,79,1,3,6414,0,1,37,0,1,1
7.62,82,1,6,5650,0,0,0,1,1,0
6.93,75,1,3,8173,0,1,27,1,1,1
6.77,62,2,4,12460,1,0,0,1,1,1
7.27,75,2,4,24030,0,1,24,0,1,1
6.96,59,3,6,13240,1,0,0,1,1,1
9.03,84,0,7,9384,0,1,43,1,1,0
8.18,74,0,1,12418,0,0,0,1,1,0
7.48,67,1,4,4526,1,0,0,1,0,1
8.43,100,3,2,21195,1,0,0,1,1,0
5.97,83,2,8,6860,0,0,0,1,1,1
7.37,79,1,3,19097,1,0,0,0,1,0
8.01,80,1,1,4774,1,1,35,1,1,0
8.69,87,1,2,9569,1,1,43,1,0,1
5.35,75,2,2,9028,1,0,0,1,1,1
8.82,89,0,3,6923,0,1,39,1,1,0
7.37,64,0,2,12902,1,0,0,1,1,0
6.06,85,0,3,16998,1,1,41,1,1,1
7.03,100,0,8,18195,1,0,0,0,1,0
8.25,100,0,3,21600,0,0,0,1,1,0
6.85,69,3,9,16560,1,1,15,1,1,1
7.22,73,0,7,8115,0,0,0,0,1,1
9.41,99,0,3,7374,0,1,31,1,0,0
7.23,91,2,9,3719,0,1,30,1,1,1
8.14,64,4,5,4133,0,1,28,1,1,1
8.48,62,2,1,16601,0,0,0,1,0,1
5.95,93,1,6,4461,1,1,47,1,1,1
4.76,50,0,8,14136,0,0,0,1,1,1
6.72,80,1,2,20467,0,0,0,1,1,1
8.77,69,1,10,19164,1,0,0,1,1,0
6.2,81,1,1,24629,0,1,13,1,0,1
8.05,89,0,1,5672,0,0,0,1,0,0
8.55,92,2,8,14058,1,0,0,1,0,0
9.68,92,4,6,21283,1,1,27,1,0,1
6.63,82,0,9,14229,0,0,0,1,1,0
7.34,89,1,4,20765,0,1,29,1,1,1
7.84,88,3,1,13418,0,0,0,1,1,1
7.83,75,2,7,15870,1,0,0,1,0,1
8.76,76,2,10,18303,0,0,0,0,1,1
8.21,79,1,10,11198,0,1,17,1,1,0
